source_file,line,date,amount,sign,direction_guess,category_guess,confidence,description_redacted,status
Вставленный текст(13).txt,147,,735.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,220.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,5000.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,439.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,300.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,1000.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,765.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,130.0,+,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,147,,9639.0,,income_candidate,uncategorized,0.45,380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 9 639₽,needs_review
Вставленный текст(13).txt,150,,667.0,,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,380.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,670.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,735.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,220.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,5000.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,439.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,300.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,1000.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,765.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,130.0,+,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,150,,10306.0,,income_candidate,uncategorized,0.45,667₽ + 380₽ + 670₽ + 735₽ + 220₽ + 5 000₽ + 439₽ + 300₽ + 1 000₽ + 765₽ + 130₽ = 10 306₽,needs_review
Вставленный текст(13).txt,166,,150.0,,income_candidate,uncategorized,0.45,150₽ + 135₽ = 285₽,needs_review
Вставленный текст(13).txt,166,,135.0,+,income_candidate,uncategorized,0.45,150₽ + 135₽ = 285₽,needs_review
Вставленный текст(13).txt,166,,285.0,,income_candidate,uncategorized,0.45,150₽ + 135₽ = 285₽,needs_review
Вставленный текст(13).txt,169,,900.0,,income_candidate,uncategorized,0.45,900₽ + 150₽ + 135₽ = 1 185₽,needs_review
Вставленный текст(13).txt,169,,150.0,+,income_candidate,uncategorized,0.45,900₽ + 150₽ + 135₽ = 1 185₽,needs_review
Вставленный текст(13).txt,169,,135.0,+,income_candidate,uncategorized,0.45,900₽ + 150₽ + 135₽ = 1 185₽,needs_review
Вставленный текст(13).txt,169,,1185.0,,income_candidate,uncategorized,0.45,900₽ + 150₽ + 135₽ = 1 185₽,needs_review
Вставленный текст(13).txt,172,,120.0,,income_candidate,uncategorized,0.45,120₽ + 900₽ + 150₽ + 135₽ = 1 305₽,needs_review
Вставленный текст(13).txt,172,,900.0,+,income_candidate,uncategorized,0.45,120₽ + 900₽ + 150₽ + 135₽ = 1 305₽,needs_review
Вставленный текст(13).txt,172,,150.0,+,income_candidate,uncategorized,0.45,120₽ + 900₽ + 150₽ + 135₽ = 1 305₽,needs_review
Вставленный текст(13).txt,172,,135.0,+,income_candidate,uncategorized,0.45,120₽ + 900₽ + 150₽ + 135₽ = 1 305₽,needs_review
Вставленный текст(13).txt,172,,1305.0,,income_candidate,uncategorized,0.45,120₽ + 900₽ + 150₽ + 135₽ = 1 305₽,needs_review
Вставленный текст(13).txt,175,,120.0,,income_candidate,uncategorized,0.45,120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 425₽,needs_review
Вставленный текст(13).txt,175,,120.0,+,income_candidate,uncategorized,0.45,120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 425₽,needs_review
Вставленный текст(13).txt,175,,900.0,+,income_candidate,uncategorized,0.45,120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 425₽,needs_review
Вставленный текст(13).txt,175,,150.0,+,income_candidate,uncategorized,0.45,120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 425₽,needs_review
Вставленный текст(13).txt,175,,135.0,+,income_candidate,uncategorized,0.45,120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 425₽,needs_review
Вставленный текст(13).txt,175,,1425.0,,income_candidate,uncategorized,0.45,120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 425₽,needs_review
Вставленный текст(13).txt,178,,350.0,,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,178,,120.0,+,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,178,,120.0,+,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,178,,900.0,+,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,178,,150.0,+,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,178,,135.0,+,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,178,,1775.0,,income_candidate,uncategorized,0.45,350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 775₽,needs_review
Вставленный текст(13).txt,181,,175.0,,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,350.0,+,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,120.0,+,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,120.0,+,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,900.0,+,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,150.0,+,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,135.0,+,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,181,,1950.0,,income_candidate,uncategorized,0.45,175₽ + 350₽ + 120₽ + 120₽ + 900₽ + 150₽ + 135₽ = 1 950₽,needs_review
Вставленный текст(13).txt,193,,350.0,,income_candidate,uncategorized,0.45,350₽ + 735₽ = 1 085₽,needs_review
Вставленный текст(13).txt,193,,735.0,+,income_candidate,uncategorized,0.45,350₽ + 735₽ = 1 085₽,needs_review
Вставленный текст(13).txt,193,,1085.0,,income_candidate,uncategorized,0.45,350₽ + 735₽ = 1 085₽,needs_review
Вставленный текст(13).txt,196,,189.0,,income_candidate,uncategorized,0.45,189₽ + 350₽ + 735₽ = 1 274₽,needs_review
Вставленный текст(13).txt,196,,350.0,+,income_candidate,uncategorized,0.45,189₽ + 350₽ + 735₽ = 1 274₽,needs_review
Вставленный текст(13).txt,196,,735.0,+,income_candidate,uncategorized,0.45,189₽ + 350₽ + 735₽ = 1 274₽,needs_review
Вставленный текст(13).txt,196,,1274.0,,income_candidate,uncategorized,0.45,189₽ + 350₽ + 735₽ = 1 274₽,needs_review
Вставленный текст(13).txt,199,,700.0,,income_candidate,uncategorized,0.45,700₽ + 189₽ + 350₽ + 735₽ = 1 974₽,needs_review
Вставленный текст(13).txt,199,,189.0,+,income_candidate,uncategorized,0.45,700₽ + 189₽ + 350₽ + 735₽ = 1 974₽,needs_review
Вставленный текст(13).txt,199,,350.0,+,income_candidate,uncategorized,0.45,700₽ + 189₽ + 350₽ + 735₽ = 1 974₽,needs_review
Вставленный текст(13).txt,199,,735.0,+,income_candidate,uncategorized,0.45,700₽ + 189₽ + 350₽ + 735₽ = 1 974₽,needs_review
Вставленный текст(13).txt,199,,1974.0,,income_candidate,uncategorized,0.45,700₽ + 189₽ + 350₽ + 735₽ = 1 974₽,needs_review
Вставленный текст(13).txt,202,,561.0,,income_candidate,uncategorized,0.45,561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 2 535₽,needs_review
Вставленный текст(13).txt,202,,700.0,+,income_candidate,uncategorized,0.45,561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 2 535₽,needs_review
Вставленный текст(13).txt,202,,189.0,+,income_candidate,uncategorized,0.45,561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 2 535₽,needs_review
Вставленный текст(13).txt,202,,350.0,+,income_candidate,uncategorized,0.45,561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 2 535₽,needs_review
Вставленный текст(13).txt,202,,735.0,+,income_candidate,uncategorized,0.45,561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 2 535₽,needs_review
Вставленный текст(13).txt,202,,2535.0,,income_candidate,uncategorized,0.45,561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 2 535₽,needs_review
Вставленный текст(13).txt,205,,735.0,,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,205,,561.0,+,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,205,,700.0,+,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,205,,189.0,+,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,205,,350.0,+,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,205,,735.0,+,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,205,,3270.0,,income_candidate,uncategorized,0.45,735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 3 270₽,needs_review
Вставленный текст(13).txt,208,,760.0,,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,735.0,+,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,561.0,+,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,700.0,+,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,189.0,+,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,350.0,+,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,735.0,+,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,208,,4030.0,,income_candidate,uncategorized,0.45,760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 030₽,needs_review
Вставленный текст(13).txt,211,,430.0,,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,760.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,735.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,561.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,700.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,189.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,350.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,735.0,+,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,211,,4460.0,,income_candidate,uncategorized,0.45,430₽ + 760₽ + 735₽ + 561₽ + 700₽ + 189₽ + 350₽ + 735₽ = 4 460₽,needs_review
Вставленный текст(13).txt,227,,350.0,,income_candidate,uncategorized,0.45,350₽ + 935₽ = 1 285₽,needs_review
Вставленный текст(13).txt,227,,935.0,+,income_candidate,uncategorized,0.45,350₽ + 935₽ = 1 285₽,needs_review
Вставленный текст(13).txt,227,,1285.0,,income_candidate,uncategorized,0.45,350₽ + 935₽ = 1 285₽,needs_review
Вставленный текст(13).txt,230,,200.0,,income_candidate,uncategorized,0.45,200₽ + 350₽ + 935₽ = 1 485₽,needs_review
Вставленный текст(13).txt,230,,350.0,+,income_candidate,uncategorized,0.45,200₽ + 350₽ + 935₽ = 1 485₽,needs_review
Вставленный текст(13).txt,230,,935.0,+,income_candidate,uncategorized,0.45,200₽ + 350₽ + 935₽ = 1 485₽,needs_review
Вставленный текст(13).txt,230,,1485.0,,income_candidate,uncategorized,0.45,200₽ + 350₽ + 935₽ = 1 485₽,needs_review
Вставленный текст(13).txt,233,,1600.0,,income_candidate,uncategorized,0.45,1 600₽ + 200₽ + 350₽ + 935₽ = 3 085₽,needs_review
Вставленный текст(13).txt,233,,200.0,+,income_candidate,uncategorized,0.45,1 600₽ + 200₽ + 350₽ + 935₽ = 3 085₽,needs_review
Вставленный текст(13).txt,233,,350.0,+,income_candidate,uncategorized,0.45,1 600₽ + 200₽ + 350₽ + 935₽ = 3 085₽,needs_review
Вставленный текст(13).txt,233,,935.0,+,income_candidate,uncategorized,0.45,1 600₽ + 200₽ + 350₽ + 935₽ = 3 085₽,needs_review
Вставленный текст(13).txt,233,,3085.0,,income_candidate,uncategorized,0.45,1 600₽ + 200₽ + 350₽ + 935₽ = 3 085₽,needs_review
Вставленный текст(13).txt,236,,450.0,,income_candidate,uncategorized,0.45,450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 3 535₽,needs_review
Вставленный текст(13).txt,236,,1600.0,+,income_candidate,uncategorized,0.45,450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 3 535₽,needs_review
Вставленный текст(13).txt,236,,200.0,+,income_candidate,uncategorized,0.45,450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 3 535₽,needs_review
Вставленный текст(13).txt,236,,350.0,+,income_candidate,uncategorized,0.45,450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 3 535₽,needs_review
Вставленный текст(13).txt,236,,935.0,+,income_candidate,uncategorized,0.45,450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 3 535₽,needs_review
Вставленный текст(13).txt,236,,3535.0,,income_candidate,uncategorized,0.45,450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 3 535₽,needs_review
Вставленный текст(13).txt,239,,936.0,,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,239,,450.0,+,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,239,,1600.0,+,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,239,,200.0,+,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,239,,350.0,+,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,239,,935.0,+,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,239,,4471.0,,income_candidate,uncategorized,0.45,936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 471₽,needs_review
Вставленный текст(13).txt,242,,51.0,,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,936.0,+,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,450.0,+,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,1600.0,+,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,200.0,+,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,350.0,+,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,935.0,+,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,242,,4522.0,,income_candidate,uncategorized,0.45,51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 522₽,needs_review
Вставленный текст(13).txt,245,,300.0,,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,51.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,936.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,450.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,1600.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,200.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,350.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,935.0,+,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,245,,4822.0,,income_candidate,uncategorized,0.45,300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 4 822₽,needs_review
Вставленный текст(13).txt,248,,3200.0,,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,300.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,51.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,936.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,450.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,1600.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,200.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,350.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,935.0,+,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,248,,8022.0,,income_candidate,uncategorized,0.45,3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 8 022₽,needs_review
Вставленный текст(13).txt,251,,1955.0,,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
Вставленный текст(13).txt,251,,3200.0,+,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
Вставленный текст(13).txt,251,,300.0,+,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
Вставленный текст(13).txt,251,,51.0,+,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
Вставленный текст(13).txt,251,,936.0,+,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
Вставленный текст(13).txt,251,,450.0,+,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
Вставленный текст(13).txt,251,,1600.0,+,income_candidate,uncategorized,0.45,1 955₽ + 3 200₽ + 300₽ + 51₽ + 936₽ + 450₽ + 1 600₽ + 200₽ + 350₽ + 935₽ = 9 977₽,needs_review
