source_file,line,date,amount,sign,direction_guess,category_guess,confidence,description_redacted,status
Вставленный текст(14).txt,2362,2026-04-24,300.0,,expense_candidate,uncategorized,0.65,8. 23:54 - 00:07 (300₽),needs_review
Вставленный текст(14).txt,2364,2026-04-24,500.0,,expense_candidate,uncategorized,0.65,9. 00:11 - 00:30 (500₽),needs_review
Вставленный текст(14).txt,2366,2026-04-24,900.0,,expense_candidate,uncategorized,0.65,10. 00:53 - 01:26 (900₽),needs_review
Вставленный текст(14).txt,2368,2026-04-24,4000.0,,expense_candidate,uncategorized,0.65,11. 01:30 - 02:17 (4 000₽),needs_review
Вставленный текст(14).txt,2370,2026-04-24,500.0,,expense_candidate,uncategorized,0.65,12. 02:38 - 02:52 (500₽),needs_review
Вставленный текст(14).txt,2372,2026-04-24,1000.0,,expense_candidate,uncategorized,0.65,13. 03:00 - 03:40 (1 000₽),needs_review
Вставленный текст(14).txt,2388,2026-04-25,1000.0,,expense_candidate,uncategorized,0.65,1. 12:36 - 12:53 (1 000₽),needs_review
Вставленный текст(14).txt,2390,2026-04-25,2000.0,,expense_candidate,uncategorized,0.65,2. 13:00 - 13:43 (2 000₽),needs_review
Вставленный текст(14).txt,2391,2026-04-25,700.0,,expense_candidate,uncategorized,0.65,3. 13:46 - 14:14 (700₽),needs_review
Вставленный текст(14).txt,2393,2026-04-25,900.0,,expense_candidate,uncategorized,0.65,4. 01:33 - 02:04 (900₽),needs_review
Вставленный текст(14).txt,2409,2026-04-26,300.0,,expense_candidate,uncategorized,0.65,1. 19:45 - 20:00 (300₽),needs_review
Вставленный текст(14).txt,2411,2026-04-26,200.0,,expense_candidate,uncategorized,0.65,2. 20:08 - 20:18 (200₽),needs_review
Вставленный текст(14).txt,2412,2026-04-26,150.0,,expense_candidate,uncategorized,0.65,3. 20:28 - 20:44 (150₽),needs_review
Вставленный текст(14).txt,2413,2026-04-26,300.0,,expense_candidate,uncategorized,0.65,4. 20:47 - 21:01 (300₽),needs_review
Вставленный текст(14).txt,2415,2026-04-26,125.0,,expense_candidate,uncategorized,0.65,5. 21:08 - 21:16 (125₽),needs_review
Вставленный текст(14).txt,2416,2026-04-26,326.0,,expense_candidate,uncategorized,0.65,6. 21:52 - 22:05 (326₽),needs_review
Вставленный текст(14).txt,2418,2026-04-26,400.0,,expense_candidate,uncategorized,0.65,7. 22:10 - 22:29 (400₽),needs_review
Вставленный текст(14).txt,2419,2026-04-26,1000.0,,expense_candidate,uncategorized,0.65,8. 22:40 - 23:20 (1 000₽),needs_review
Вставленный текст(14).txt,2421,2026-04-26,1200.0,,expense_candidate,uncategorized,0.65,9. 23:40 - 01:00 (1 200₽),needs_review
Вставленный текст(14).txt,2423,2026-04-26,500.0,,expense_candidate,uncategorized,0.65,10. 01:51 - 02:10 (500₽),needs_review
Вставленный текст(14).txt,2459,2026-04-28,300.0,,expense_candidate,uncategorized,0.65,1. 12:20 - 12:30 (300₽),needs_review
Вставленный текст(14).txt,2461,2026-04-28,300.0,,expense_candidate,uncategorized,0.65,2. 13:48 - 14:07 (300₽),needs_review
Вставленный текст(14).txt,2463,2026-04-28,145.0,,expense_candidate,uncategorized,0.65,3. 14:23 - 14:35 (145₽),needs_review
Вставленный текст(14).txt,2464,2026-04-28,290.0,,expense_candidate,uncategorized,0.65,4. 14:40 - 14:55 (290₽),needs_review
Вставленный текст(14).txt,2466,2026-04-28,165.0,,expense_candidate,uncategorized,0.65,5. 15:03 - 15:18 (165₽),needs_review
Вставленный текст(14).txt,2467,2026-04-28,155.0,,expense_candidate,uncategorized,0.65,6. 15:30 - 15:38 (155₽),needs_review
Вставленный текст(14).txt,2469,2026-04-28,200.0,,expense_candidate,uncategorized,0.65,7. 16:29 - 16:32 (200₽),needs_review
Вставленный текст(14).txt,2471,2026-04-28,166.0,,expense_candidate,uncategorized,0.65,8. 17:09 - 17:23 (166₽),needs_review
Вставленный текст(14).txt,2472,2026-04-28,186.0,,expense_candidate,uncategorized,0.65,9. 17:27 - 17:31 (186₽),needs_review
Вставленный текст(14).txt,2473,2026-04-28,350.0,,expense_candidate,uncategorized,0.65,10. 17:51 - 18:12 (350₽),needs_review
Вставленный текст(14).txt,2475,2026-04-28,550.0,,expense_candidate,uncategorized,0.65,11. 18:14 - 18:35 (550₽),needs_review
Вставленный текст(14).txt,2477,2026-04-28,400.0,,expense_candidate,uncategorized,0.65,12. 18:41 - 19:01 (400₽),needs_review
Вставленный текст(14).txt,2479,2026-04-28,350.0,,expense_candidate,uncategorized,0.65,13. 21:51 - 22:05 (350₽),needs_review
Вставленный текст(14).txt,2481,2026-04-28,500.0,,expense_candidate,uncategorized,0.65,14. 22:07 - 22:32 (500₽),needs_review
Вставленный текст(14).txt,2482,2026-04-28,122.0,,expense_candidate,uncategorized,0.65,15. 22:38 - 22:48 (122₽),needs_review
Вставленный текст(14).txt,2483,2026-04-28,200.0,,expense_candidate,uncategorized,0.65,16. 22:49 - 23:03 (200₽),needs_review
Вставленный текст(14).txt,2485,2026-04-28,350.0,,expense_candidate,uncategorized,0.65,17. 23:10 - 23:26 (350₽),needs_review
Вставленный текст(14).txt,2487,2026-04-28,450.0,,expense_candidate,uncategorized,0.65,18. 00:01 - 00:24 (450₽),needs_review
Вставленный текст(14).txt,2489,2026-04-28,300.0,,expense_candidate,uncategorized,0.65,19. 00:27 - 00:37 (300₽),needs_review
Вставленный текст(14).txt,2490,2026-04-28,1000.0,,expense_candidate,uncategorized,0.65,20. 00:48 - 01:12 (1 000₽),needs_review
Вставленный текст(14).txt,2492,2026-04-28,400.0,,expense_candidate,uncategorized,0.65,21. 02:01 - 02:20 (400₽),needs_review
Вставленный текст(14).txt,2493,2026-04-28,300.0,,expense_candidate,uncategorized,0.65,22. 02:35 - 02:50 (300₽),needs_review
Вставленный текст(14).txt,2512,2026-04-29,450.0,,expense_candidate,uncategorized,0.65,1. 14:44 - 15:12 (450₽),needs_review
Вставленный текст(14).txt,2514,2026-04-29,1200.0,,expense_candidate,uncategorized,0.65,2. 15:18 - 16:10 (1 200₽),needs_review
Вставленный текст(14).txt,2516,2026-04-29,1400.0,,expense_candidate,uncategorized,0.65,3. 16:17 - 17:10 (1 400₽),needs_review
Вставленный текст(14).txt,2518,2026-04-29,500.0,,expense_candidate,uncategorized,0.65,4. 17:13 - 17:39 (500₽),needs_review
Вставленный текст(14).txt,2519,2026-04-29,350.0,,expense_candidate,uncategorized,0.65,5. 17:42 - 17:59 (350₽),needs_review
Вставленный текст(14).txt,2521,2026-04-29,700.0,,expense_candidate,uncategorized,0.65,6. 18:00 - 18:46 (700₽),needs_review
Вставленный текст(14).txt,2522,2026-04-29,600.0,,expense_candidate,uncategorized,0.65,7. 18:56 - 19:21 (600₽),needs_review
Вставленный текст(14).txt,2524,2026-04-29,350.0,,expense_candidate,uncategorized,0.65,8. 19:23 - 19:35 (350₽),needs_review
Вставленный текст(14).txt,2526,2026-04-29,1000.0,,expense_candidate,uncategorized,0.65,9. 00:09 - 01:02 (1 000₽),needs_review
Вставленный текст(14).txt,2545,2026-04-30,400.0,,expense_candidate,uncategorized,0.65,1. 11:27 - 11:52 (400₽),needs_review
Вставленный текст(14).txt,2547,2026-04-30,500.0,,expense_candidate,uncategorized,0.65,2. 12:03 - 12:40 (500₽),needs_review
Вставленный текст(14).txt,2548,2026-04-30,350.0,,expense_candidate,uncategorized,0.65,3. 12:48 - 13:06 (350₽),needs_review
Вставленный текст(14).txt,2550,2026-04-30,300.0,,expense_candidate,uncategorized,0.65,4. 13:08 - 13:31 (300₽),needs_review
Вставленный текст(14).txt,2551,2026-04-30,250.0,,expense_candidate,uncategorized,0.65,5. 13:42 - 13:51 (250₽),needs_review
Вставленный текст(14).txt,2552,2026-04-30,400.0,,expense_candidate,uncategorized,0.65,6. 13:58 - 14:11 (400₽),needs_review
Вставленный текст(14).txt,2554,2026-04-30,500.0,,expense_candidate,uncategorized,0.65,7. 14:19 - 14:54 (500₽),needs_review
Вставленный текст(14).txt,2555,2026-04-30,300.0,,expense_candidate,uncategorized,0.65,8. 14:56 - 15:07 (300₽),needs_review
Вставленный текст(14).txt,2557,2026-04-30,500.0,,expense_candidate,uncategorized,0.65,9. 15:11 - 15:45 (500₽),needs_review
Вставленный текст(14).txt,2559,2026-04-30,650.0,,expense_candidate,uncategorized,0.65,10. 16:20 - 16:45 (650₽),needs_review
Вставленный текст(14).txt,2561,2026-04-30,700.0,,expense_candidate,uncategorized,0.65,11. 16:49 - 17:30 (700₽),needs_review
Вставленный текст(14).txt,2563,2026-04-30,900.0,,expense_candidate,uncategorized,0.65,12. 17:53 - 18:42 (900₽),needs_review
Вставленный текст(14).txt,2604,2026-04-30,1100.0,,expense_candidate,uncategorized,0.65,- Выполнен ли минимум 1 100 ₽/час по смене (✅/❌),needs_review
Вставленный текст(14).txt,2605,2026-04-30,1400.0,,expense_candidate,uncategorized,0.65,- Выполнен ли 1 400 ₽/час по активному времени (✅/❌),needs_review
Вставленный текст(14).txt,2636,2026-04-30,1100.0,,expense_candidate,uncategorized,0.65,- Средний 1 100 ₽/час по смене выдержан? (✅/❌),needs_review
Вставленный текст(14).txt,2679,2026-04-30,1100.0,,expense_candidate,uncategorized,0.65,- Средний 1 100 ₽/час по смене выдержан? (✅/❌),needs_review
Вставленный текст(14).txt,3041,2026-05-02,500.0,,expense_candidate,uncategorized,0.65,1. 20:53 - 21:13 (500₽),needs_review
Вставленный текст(14).txt,3043,2026-05-02,1250.0,,expense_candidate,uncategorized,0.65,2. 21:35 - 22:25 (1 250₽),needs_review
Вставленный текст(14).txt,3045,2026-05-02,900.0,,expense_candidate,uncategorized,0.65,3. 22:25 - 23:02 (900₽),needs_review
Вставленный текст(14).txt,3116,2026-05-02,10000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 10 000 ₽: ❌ (2 650 ₽),needs_review
Вставленный текст(14).txt,3116,2026-05-02,2650.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 10 000 ₽: ❌ (2 650 ₽),needs_review
Вставленный текст(14).txt,3117,2026-05-02,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ✅ (1 233 ₽/ч),needs_review
Вставленный текст(14).txt,3117,2026-05-02,1233.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ✅ (1 233 ₽/ч),needs_review
Вставленный текст(14).txt,3118,2026-05-02,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 486 ₽/ч),needs_review
Вставленный текст(14).txt,3118,2026-05-02,1486.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 486 ₽/ч),needs_review
Вставленный текст(14).txt,3151,2026-05-01,2650.0,,expense_candidate,uncategorized,0.65,- Грязными: 2 650 ₽,needs_review
Вставленный текст(14).txt,3153,2026-05-01,883.0,,expense_candidate,uncategorized,0.65,- Среднее грязными в день: 883 ₽,needs_review
Вставленный текст(14).txt,3161,2026-05-01,2650.0,-,expense_candidate,uncategorized,0.65,- 2 650 ₽ за 107 мин,needs_review
Вставленный текст(14).txt,3162,2026-05-01,1486.0,,expense_candidate,uncategorized,0.65,- Средний: 1 486 ₽/ч ✅,needs_review
Вставленный текст(14).txt,3165,2026-05-01,2650.0,-,expense_candidate,uncategorized,0.65,- 2 650 ₽ за 129 мин,needs_review
Вставленный текст(14).txt,3166,2026-05-01,1233.0,,expense_candidate,uncategorized,0.65,- Средний: 1 233 ₽/ч ✅,needs_review
Вставленный текст(14).txt,3172,2026-05-01,59500.0,-,expense_candidate,uncategorized,0.65,- 59 500 ₽ чистыми: ❌,needs_review
Вставленный текст(14).txt,3173,2026-05-01,8500.0,,expense_candidate,uncategorized,0.65,- Средние 8 500 ₽ чистыми в день: ❌,needs_review
Вставленный текст(14).txt,3174,2026-05-01,1100.0,,expense_candidate,uncategorized,0.65,- Средние 1 100 ₽/ч по смене: ✅ (1 233 ₽/ч по имеющимся данным),needs_review
Вставленный текст(14).txt,3174,2026-05-01,1233.0,,expense_candidate,uncategorized,0.65,- Средние 1 100 ₽/ч по смене: ✅ (1 233 ₽/ч по имеющимся данным),needs_review
Вставленный текст(14).txt,3211,2026-05-01,1486.0,,expense_candidate,uncategorized,0.65,- Активное время дало 1 486 ₽/ч.,needs_review
Вставленный текст(14).txt,3357,2026-05-05,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (3 600 ₽),needs_review
Вставленный текст(14).txt,3357,2026-05-05,3600.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (3 600 ₽),needs_review
Вставленный текст(14).txt,3358,2026-05-05,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (605 ₽/ч),needs_review
Вставленный текст(14).txt,3358,2026-05-05,605.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (605 ₽/ч),needs_review
Вставленный текст(14).txt,3359,2026-05-05,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (2 427 ₽/ч),needs_review
Вставленный текст(14).txt,3359,2026-05-05,2427.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (2 427 ₽/ч),needs_review
Вставленный текст(14).txt,3377,2026-05-06,1500.0,,expense_candidate,uncategorized,0.65,1) 9:45 - 10:30 (1 500₽),needs_review
Вставленный текст(14).txt,3483,2026-05-06,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (3 200 ₽),needs_review
Вставленный текст(14).txt,3483,2026-05-06,3200.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (3 200 ₽),needs_review
Вставленный текст(14).txt,3484,2026-05-06,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (237 ₽/ч),needs_review
Вставленный текст(14).txt,3484,2026-05-06,237.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (237 ₽/ч),needs_review
Вставленный текст(14).txt,3485,2026-05-06,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 600 ₽/ч),needs_review
Вставленный текст(14).txt,3485,2026-05-06,1600.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 600 ₽/ч),needs_review
Вставленный текст(14).txt,3660,2026-05-07,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (7 400 ₽),needs_review
Вставленный текст(14).txt,3660,2026-05-07,7400.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (7 400 ₽),needs_review
Вставленный текст(14).txt,3661,2026-05-07,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (549 ₽/ч),needs_review
Вставленный текст(14).txt,3661,2026-05-07,549.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (549 ₽/ч),needs_review
Вставленный текст(14).txt,3662,2026-05-07,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 456 ₽/ч),needs_review
Вставленный текст(14).txt,3662,2026-05-07,1456.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 456 ₽/ч),needs_review
Вставленный текст(14).txt,3804,2026-05-10,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (2 050 ₽),needs_review
Вставленный текст(14).txt,3804,2026-05-10,2050.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (2 050 ₽),needs_review
Вставленный текст(14).txt,3805,2026-05-10,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (214 ₽/ч),needs_review
Вставленный текст(14).txt,3805,2026-05-10,214.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (214 ₽/ч),needs_review
Вставленный текст(14).txt,3806,2026-05-10,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 577 ₽/ч),needs_review
Вставленный текст(14).txt,3806,2026-05-10,1577.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 577 ₽/ч),needs_review
Вставленный текст(14).txt,3819,2026-05-04,16800.0,,expense_candidate,uncategorized,0.65,- Грязными: 16 800 ₽,needs_review
Вставленный текст(14).txt,3821,2026-05-04,2400.0,,expense_candidate,uncategorized,0.65,- Среднее грязными в день: 2 400 ₽,needs_review
Вставленный текст(14).txt,3825,2026-05-04,3360.0,,expense_candidate,uncategorized,0.65,- Среднее грязными за смену: 3 360 ₽,needs_review
Вставленный текст(14).txt,3841,2026-05-04,1556.0,,expense_candidate,uncategorized,0.65,- 16 800 ÷ 648 × 60 ≈ 1 556 ₽/ч ✅,needs_review
Вставленный текст(14).txt,3855,2026-05-04,386.0,,expense_candidate,uncategorized,0.65,- 16 800 ÷ 2 613 × 60 ≈ 386 ₽/ч ❌,needs_review
Вставленный текст(14).txt,3859,2026-05-04,59500.0,-,expense_candidate,uncategorized,0.65,- 59 500 ₽ чистыми выполнено: ❌,needs_review
Вставленный текст(14).txt,3860,2026-05-04,8500.0,,expense_candidate,uncategorized,0.65,- Средние 8 500 ₽ чистыми в день выполнены: ❌,needs_review
Вставленный текст(14).txt,3861,2026-05-04,1100.0,,expense_candidate,uncategorized,0.65,- Средние 1 100 ₽/ч по смене выдержаны: ❌ (386 ₽/ч),needs_review
Вставленный текст(14).txt,3861,2026-05-04,386.0,,expense_candidate,uncategorized,0.65,- Средние 1 100 ₽/ч по смене выдержаны: ❌ (386 ₽/ч),needs_review
Вставленный текст(14).txt,3864,2026-05-04,1556.0,,expense_candidate,uncategorized,0.65,- 1 400+ ₽/ч по активному времени: ✅ (1 556 ₽/ч),needs_review
Вставленный текст(14).txt,3891,2026-05-04,2000.0,,expense_candidate,uncategorized,0.65,- Нагорный ↔️ Елизово (2 000 ₽ за 36 мин),needs_review
Вставленный текст(14).txt,3892,2026-05-04,1000.0,,expense_candidate,uncategorized,0.65,- ПК → Елизово (1 000 ₽ за 39 мин),needs_review
Вставленный текст(14).txt,3895,2026-05-04,1100.0,,expense_candidate,uncategorized,0.65,- Урожай → ПК (1 100 ₽ за 37 мин),needs_review
Вставленный текст(14).txt,4053,2026-05-12,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (900 ₽),needs_review
Вставленный текст(14).txt,4053,2026-05-12,900.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (900 ₽),needs_review
Вставленный текст(14).txt,4054,2026-05-12,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (551 ₽/ч),needs_review
Вставленный текст(14).txt,4054,2026-05-12,551.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (551 ₽/ч),needs_review
Вставленный текст(14).txt,4055,2026-05-12,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ❌ (857 ₽/ч),needs_review
Вставленный текст(14).txt,4055,2026-05-12,857.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ❌ (857 ₽/ч),needs_review
Вставленный текст(14).txt,4166,2026-05-14,951.0,,expense_candidate,uncategorized,0.65,- Основной убыток эффективности дал второй заказ (951 ₽/ч).,needs_review
Вставленный текст(14).txt,4186,2026-05-14,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (1 450 ₽),needs_review
Вставленный текст(14).txt,4186,2026-05-14,1450.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (1 450 ₽),needs_review
Вставленный текст(14).txt,4187,2026-05-14,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (777 ₽/ч),needs_review
Вставленный текст(14).txt,4187,2026-05-14,777.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (777 ₽/ч),needs_review
Вставленный текст(14).txt,4188,2026-05-14,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ❌ (1 115 ₽/ч),needs_review
Вставленный текст(14).txt,4188,2026-05-14,1115.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ❌ (1 115 ₽/ч),needs_review
Вставленный текст(14).txt,4351,2026-05-15,1765.0,,expense_candidate,uncategorized,0.65,- Сопочная → Ларина (1 765 ₽/ч),needs_review
Вставленный текст(14).txt,4352,2026-05-15,1647.0,,expense_candidate,uncategorized,0.65,- Чубарова → Спортивная (1 647 ₽/ч),needs_review
Вставленный текст(14).txt,4356,2026-05-15,2250.0,,expense_candidate,uncategorized,0.65,- Виктория → Красный (2 250 ₽/ч),needs_review
Вставленный текст(14).txt,4361,2026-05-15,900.0,,expense_candidate,uncategorized,0.65,- Исключение: Шамса → Савченко (900 ₽/ч).,needs_review
Вставленный текст(14).txt,4370,2026-05-15,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (6 350 ₽),needs_review
Вставленный текст(14).txt,4370,2026-05-15,6350.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (6 350 ₽),needs_review
Вставленный текст(14).txt,4371,2026-05-15,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (886 ₽/ч),needs_review
Вставленный текст(14).txt,4371,2026-05-15,886.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (886 ₽/ч),needs_review
Вставленный текст(14).txt,4372,2026-05-15,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 530 ₽/ч),needs_review
Вставленный текст(14).txt,4372,2026-05-15,1530.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 530 ₽/ч),needs_review
Вставленный текст(14).txt,4533,2026-05-16,1269.0,,expense_candidate,uncategorized,0.65,- Утренние заказы дали средний результат (1 200–1 269 ₽/ч).,needs_review
Вставленный текст(14).txt,4542,2026-05-16,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (5 850 ₽),needs_review
Вставленный текст(14).txt,4542,2026-05-16,5850.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (5 850 ₽),needs_review
Вставленный текст(14).txt,4543,2026-05-16,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (379 ₽/ч),needs_review
Вставленный текст(14).txt,4543,2026-05-16,379.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (379 ₽/ч),needs_review
Вставленный текст(14).txt,4544,2026-05-16,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 648 ₽/ч),needs_review
Вставленный текст(14).txt,4544,2026-05-16,1648.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ✅ (1 648 ₽/ч),needs_review
Вставленный текст(14).txt,4644,2026-05-17,1200.0,,expense_candidate,uncategorized,0.65,"- Второй заказ длился 1 ч 11 мин и дал только 1 200 ₽, что недостаточно для такой продолжительности.",needs_review
Вставленный текст(14).txt,4652,2026-05-17,11000.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (1 700 ₽),needs_review
Вставленный текст(14).txt,4652,2026-05-17,1700.0,,expense_candidate,uncategorized,0.65,- Цель по грязным 11 000 ₽: ❌ (1 700 ₽),needs_review
Вставленный текст(14).txt,4653,2026-05-17,1100.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (971 ₽/ч),needs_review
Вставленный текст(14).txt,4653,2026-05-17,971.0,,expense_candidate,uncategorized,0.65,- Минимум 1 100 ₽/ч по смене: ❌ (971 ₽/ч),needs_review
Вставленный текст(14).txt,4654,2026-05-17,1400.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ❌ (1 010 ₽/ч),needs_review
Вставленный текст(14).txt,4654,2026-05-17,1010.0,,expense_candidate,uncategorized,0.65,- Ориентир 1 400 ₽/ч по активному времени: ❌ (1 010 ₽/ч),needs_review
Вставленный текст(14).txt,4665,2026-05-17,12250.0,,expense_candidate,uncategorized,0.75,- Общий доход грязными: 12 250 ₽,needs_review
Вставленный текст(14).txt,4667,2026-05-17,2450.0,,expense_candidate,uncategorized,0.75,- Средний доход грязными за рабочий день: 2 450 ₽,needs_review
Вставленный текст(14).txt,4670,2026-05-17,6350.0,,expense_candidate,uncategorized,0.65,- Лучший день недели: 6 350 ₽ (15.05),needs_review
Вставленный текст(14).txt,4671,2026-05-17,0.0,,expense_candidate,uncategorized,0.65,- Худший день недели: 0 ₽ (11.05 и 13.05),needs_review
Вставленный текст(14).txt,4677,2026-05-17,436.0,,expense_candidate,uncategorized,0.75,- Средний доход по смене: 436 ₽/ч,needs_review
Вставленный текст(14).txt,4678,2026-05-17,1044.0,,expense_candidate,uncategorized,0.75,- Средний доход по активному времени: 1 044 ₽/ч,needs_review
Вставленный текст(14).txt,4687,2026-05-17,59500.0,,expense_candidate,uncategorized,0.65,- Цель 59 500 ₽ чистыми: ❌,needs_review
Вставленный текст(14).txt,4691,2026-05-17,8500.0,,expense_candidate,uncategorized,0.75,- Средний доход 8 500 ₽ чистыми в день: ❌,needs_review
Вставленный текст(14).txt,4694,2026-05-17,1100.0,,expense_candidate,uncategorized,0.75,- Средний доход 1 100 ₽/ч по сменам: ❌,needs_review
Вставленный текст(14).txt,4695,2026-05-17,436.0,,expense_candidate,uncategorized,0.65,- Факт: 436 ₽/ч,needs_review
Вставленный текст(14).txt,4699,2026-05-17,5000.0,,expense_candidate,uncategorized,0.65,- Количество слабых дней (<5 000 ₽ чистыми): Недостаточно данных,needs_review
Вставленный текст(14).txt,4700,2026-05-17,8500.0,,expense_candidate,uncategorized,0.65,- Количество средних дней (5 000–8 500 ₽ чистыми): Недостаточно данных,needs_review
Вставленный текст(14).txt,4701,2026-05-17,10000.0,,expense_candidate,uncategorized,0.65,- Количество сильных дней (>10 000 ₽ грязными): 0,needs_review
Вставленный текст(14).txt,4716,2026-05-17,10250.0,,expense_candidate,uncategorized,0.75,- Доход: ~10 250 ₽,needs_review
Вставленный текст(14).txt,4722,2026-05-17,7600.0,,expense_candidate,uncategorized,0.75,- Доход: ~7 600 ₽,needs_review
Вставленный текст(14).txt,4728,2026-05-17,2600.0,,expense_candidate,uncategorized,0.75,- Доход: 2 600 ₽,needs_review
Вставленный текст(14).txt,4759,2026-05-17,12250.0,,expense_candidate,uncategorized,0.75,- Доход за неделю: 12 250 ₽ (грязными),needs_review
Вставленный текст(14).txt,4760,2026-05-17,59500.0,,expense_candidate,car,0.95,- До цели 59 500 ₽ осталось: Недостаточно данных (нет чистого дохода),needs_review
Вставленный текст(14).txt,4770,2026-05-17,11000.0,,expense_candidate,uncategorized,0.65,- Цель смены: 11 000 ₽ грязными (≈ 8 500 ₽ чистыми).,needs_review
Вставленный текст(14).txt,4770,2026-05-17,8500.0,,expense_candidate,uncategorized,0.65,- Цель смены: 11 000 ₽ грязными (≈ 8 500 ₽ чистыми).,needs_review
